,hotel,country,arrival_date,total_guests,total_stays
8927,Resort Hotel,PRT,2016-10-22,2,6
8928,Resort Hotel,SWE,2016-10-22,2,7
8929,Resort Hotel,GBR,2016-10-22,2,7
8930,Resort Hotel,PRT,2016-10-23,2,3
8931,Resort Hotel,GBR,2016-10-23,2,4
8932,Resort Hotel,PRT,2016-10-23,2,4
8933,Resort Hotel,IRL,2016-10-23,2,4
8934,Resort Hotel,GBR,2016-10-23,2,5
8935,Resort Hotel,PRT,2016-10-23,2,4
8936,Resort Hotel,GBR,2016-10-23,2,5
8937,Resort Hotel,GBR,2016-10-23,2,5
8938,Resort Hotel,DZA,2016-10-23,2,6
8939,Resort Hotel,ESP,2016-10-23,2,5
8940,Resort Hotel,PRT,2016-10-24,2,2
8941,Resort Hotel,ESP,2016-10-24,2,2
8942,Resort Hotel,PRT,2016-10-24,2,2
8943,Resort Hotel,ESP,2016-10-24,2,2
8944,Resort Hotel,ESP,2016-10-24,2,2
8945,Resort Hotel,IRL,2016-10-24,1,3
8946,Resort Hotel,BRA,2016-10-24,2,3
8947,Resort Hotel,GBR,2016-10-24,2,3
8948,Resort Hotel,FRA,2016-10-24,2,3
8949,Resort Hotel,BRA,2016-10-24,2,4
8950,Resort Hotel,GBR,2016-10-24,2,4
8951,Resort Hotel,GBR,2016-10-24,1,4
8952,Resort Hotel,IRL,2016-10-24,2,4
8953,Resort Hotel,IRL,2016-10-24,2,4
8954,Resort Hotel,DZA,2016-10-24,2,6
8955,Resort Hotel,IRL,2016-10-24,3,7
8956,Resort Hotel,IRL,2016-10-24,3,7
8957,Resort Hotel,IRL,2016-10-24,2,7
8958,Resort Hotel,IRL,2016-10-24,3,7
8959,Resort Hotel,GBR,2016-10-24,2,7
8960,Resort Hotel,PRT,2016-10-25,1,1
8961,Resort Hotel,PRT,2016-10-25,1,1
8962,Resort Hotel,PRT,2016-10-25,1,1
8963,Resort Hotel,PRT,2016-10-25,1,1
8964,Resort Hotel,GBR,2016-10-25,2,4
8965,Resort Hotel,GBR,2016-10-25,4,5
8966,Resort Hotel,GBR,2016-10-25,2,5
8967,Resort Hotel,GBR,2016-10-25,2,9
8968,Resort Hotel,FRA,2016-10-25,4,9
8969,Resort Hotel,PRT,2016-10-26,1,1
8970,Resort Hotel,PRT,2016-10-26,2,2
8971,Resort Hotel,ESP,2016-10-26,2,3
8972,Resort Hotel,ESP,2016-10-26,2,4
8973,Resort Hotel,GBR,2016-10-26,2,7
8974,Resort Hotel,GBR,2016-10-26,2,7
8975,Resort Hotel,FRA,2016-10-26,2,7
8976,Resort Hotel,PRT,2016-10-26,2,7
8977,Resort Hotel,JEY,2016-10-26,2,7
8978,Resort Hotel,FRA,2016-10-26,2,7
8979,Resort Hotel,PRT,2016-10-26,2,8
8980,Resort Hotel,IRL,2016-10-26,2,8
8981,Resort Hotel,IRL,2016-10-26,2,8
8982,Resort Hotel,PRT,2016-10-26,2,8
8983,Resort Hotel,IRL,2016-10-26,2,8
8984,Resort Hotel,IRL,2016-10-26,2,8
8985,Resort Hotel,PRT,2016-10-26,2,8
8986,Resort Hotel,IRL,2016-10-26,2,8
8987,Resort Hotel,IRL,2016-10-26,2,8
8988,Resort Hotel,BEL,2016-10-27,1,1
8989,Resort Hotel,BEL,2016-10-27,1,1
8990,Resort Hotel,PRT,2016-10-27,1,1
8991,Resort Hotel,FRA,2016-10-27,2,2
8992,Resort Hotel,ESP,2016-10-27,2,3
8993,Resort Hotel,ESP,2016-10-27,2,3
8994,Resort Hotel,ESP,2016-10-27,2,3
8995,Resort Hotel,ESP,2016-10-27,2,3
8996,Resort Hotel,PRT,2016-10-27,2,3
8997,Resort Hotel,ITA,2016-10-27,2,3
8998,Resort Hotel,ESP,2016-10-27,2,3
8999,Resort Hotel,ESP,2016-10-27,2,3
9000,Resort Hotel,ESP,2016-10-27,2,3
9001,Resort Hotel,IRL,2016-10-27,2,4
9002,Resort Hotel,GBR,2016-10-27,2,4
9003,Resort Hotel,FRA,2016-10-27,2,5
9004,Resort Hotel,IRL,2016-10-27,4,6
9005,Resort Hotel,IRL,2016-10-27,2,7
9006,Resort Hotel,IRL,2016-10-27,2,7
9007,Resort Hotel,IRL,2016-10-27,2,7
9008,Resort Hotel,IRL,2016-10-27,2,7
9009,Resort Hotel,IRL,2016-10-27,2,7
9010,Resort Hotel,IRL,2016-10-27,2,7
9011,Resort Hotel,IRL,2016-10-27,2,7
9012,Resort Hotel,IRL,2016-10-27,2,7
9013,Resort Hotel,IRL,2016-10-27,2,7
9014,Resort Hotel,IRL,2016-10-27,2,7
9015,Resort Hotel,IRL,2016-10-27,1,7
9016,Resort Hotel,IRL,2016-10-27,2,7
9017,Resort Hotel,IRL,2016-10-27,2,7
9018,Resort Hotel,RUS,2016-10-27,2,7
9019,Resort Hotel,IRL,2016-10-27,2,7
9020,Resort Hotel,IRL,2016-10-27,2,7
9021,Resort Hotel,IRL,2016-10-27,2,7
9022,Resort Hotel,IRL,2016-10-27,1,7
9023,Resort Hotel,PRT,2016-10-28,1,1
9024,Resort Hotel,PRT,2016-10-28,2,1
9025,Resort Hotel,PRT,2016-10-28,2,1
9026,Resort Hotel,PRT,2016-10-28,2,1
9027,Resort Hotel,CZE,2016-10-28,2,1
9028,Resort Hotel,SWE,2016-10-28,2,1
9029,Resort Hotel,CZE,2016-10-28,2,1
9030,Resort Hotel,PRT,2016-10-28,3,2
9031,Resort Hotel,PRT,2016-10-28,2,2
9032,Resort Hotel,PRT,2016-10-28,1,2
9033,Resort Hotel,GBR,2016-10-28,2,3
9034,Resort Hotel,ESP,2016-10-28,2,4
9035,Resort Hotel,PRT,2016-10-28,2,4
9036,Resort Hotel,ESP,2016-10-28,2,4
9037,Resort Hotel,BEL,2016-10-28,3,6
9038,Resort Hotel,PRT,2016-10-28,2,6
9039,Resort Hotel,PRT,2016-10-28,2,7
9040,Resort Hotel,GBR,2016-10-28,2,7
9041,Resort Hotel,PRT,2016-10-28,2,7
9042,Resort Hotel,GBR,2016-10-28,2,7
9043,Resort Hotel,GBR,2016-10-28,2,7
9044,Resort Hotel,GBR,2016-10-28,2,7
9045,Resort Hotel,PRT,2016-10-28,2,7
9046,Resort Hotel,DEU,2016-10-28,2,9
9047,Resort Hotel,PRT,2016-10-29,1,1
9048,Resort Hotel,PRT,2016-10-29,2,1
9049,Resort Hotel,PRT,2016-10-29,2,1
9050,Resort Hotel,PRT,2016-10-29,1,1
9051,Resort Hotel,PRT,2016-10-29,1,1
9052,Resort Hotel,ESP,2016-10-29,2,1
9053,Resort Hotel,PRT,2016-10-29,2,1
9054,Resort Hotel,PRT,2016-10-29,2,1
9055,Resort Hotel,ESP,2016-10-29,2,2
9056,Resort Hotel,ESP,2016-10-29,2,2
9057,Resort Hotel,PRT,2016-10-29,2,3
9058,Resort Hotel,PRT,2016-10-29,2,3
9059,Resort Hotel,PRT,2016-10-29,2,3
9060,Resort Hotel,ESP,2016-10-29,2,3
9061,Resort Hotel,GBR,2016-10-29,2,4
9062,Resort Hotel,GBR,2016-10-29,2,6
9063,Resort Hotel,GBR,2016-10-29,4,7
9064,Resort Hotel,DEU,2016-10-29,4,7
9065,Resort Hotel,IRL,2016-10-29,2,7
9066,Resort Hotel,DEU,2016-10-29,2,7
9067,Resort Hotel,PRT,2016-10-29,2,7
9068,Resort Hotel,IRL,2016-10-29,2,8
9069,Resort Hotel,PRT,2016-10-30,2,1
9070,Resort Hotel,PRT,2016-10-30,2,1
9071,Resort Hotel,PRT,2016-10-30,2,1
9072,Resort Hotel,PRT,2016-10-30,2,1
9073,Resort Hotel,PRT,2016-10-30,2,2
9074,Resort Hotel,BRA,2016-10-30,2,3
9075,Resort Hotel,PRT,2016-10-30,2,4
9076,Resort Hotel,PRT,2016-10-30,2,4
9077,Resort Hotel,GBR,2016-10-30,2,7
9078,Resort Hotel,IRL,2016-10-30,2,7
9079,Resort Hotel,ITA,2016-10-30,2,10
9080,Resort Hotel,ESP,2016-10-31,2,5
9081,Resort Hotel,PRT,2016-10-31,2,5
9082,Resort Hotel,PRT,2016-10-31,2,5
9083,Resort Hotel,PRT,2016-10-31,2,7
9084,Resort Hotel,GBR,2016-10-31,2,7
9085,Resort Hotel,PRT,2016-10-31,3,7
9086,Resort Hotel,IRL,2016-10-31,4,7
9087,Resort Hotel,PRT,2016-10-31,3,7
9088,Resort Hotel,PRT,2016-10-31,2,7
9089,Resort Hotel,IRL,2016-10-31,2,7
9090,Resort Hotel,PRT,2016-10-31,2,7
9091,Resort Hotel,ESP,2016-11-01,1,1
9092,Resort Hotel,PRT,2016-11-01,2,2
9093,Resort Hotel,PRT,2016-11-01,2,2
9094,Resort Hotel,PRT,2016-11-01,2,2
9095,Resort Hotel,PRT,2016-11-01,2,2
9096,Resort Hotel,ESP,2016-11-01,2,2
9097,Resort Hotel,PRT,2016-11-01,2,2
9098,Resort Hotel,PRT,2016-11-01,2,2
9099,Resort Hotel,PRT,2016-11-01,2,2
9100,Resort Hotel,PRT,2016-11-01,2,2
9101,Resort Hotel,PRT,2016-11-01,2,2
9102,Resort Hotel,PRT,2016-11-01,2,2
9103,Resort Hotel,PRT,2016-11-01,2,2
9104,Resort Hotel,PRT,2016-11-01,2,2
9105,Resort Hotel,PRT,2016-11-01,2,2
9106,Resort Hotel,PRT,2016-11-01,2,2
9107,Resort Hotel,PRT,2016-11-01,2,2
9108,Resort Hotel,PRT,2016-11-01,2,2
9109,Resort Hotel,PRT,2016-11-01,2,2
9110,Resort Hotel,PRT,2016-11-01,2,2
9111,Resort Hotel,DEU,2016-11-01,2,7
9112,Resort Hotel,GBR,2016-11-01,2,7
9113,Resort Hotel,CHE,2016-11-02,2,2
9114,Resort Hotel,CHE,2016-11-02,2,2
9115,Resort Hotel,CHE,2016-11-02,2,2
9116,Resort Hotel,CHE,2016-11-02,1,2
9117,Resort Hotel,GBR,2016-11-02,2,3
9118,Resort Hotel,IRL,2016-11-02,2,5
9119,Resort Hotel,DEU,2016-11-02,2,7
9120,Resort Hotel,PRT,2016-11-02,2,7
9121,Resort Hotel,FRA,2016-11-02,1,7
9122,Resort Hotel,PRT,2016-11-03,2,1
9123,Resort Hotel,PRT,2016-11-03,2,1
9124,Resort Hotel,PRT,2016-11-03,2,1
9125,Resort Hotel,PRT,2016-11-03,2,1
9126,Resort Hotel,PRT,2016-11-03,2,1
9127,Resort Hotel,PRT,2016-11-03,2,1
9128,Resort Hotel,PRT,2016-11-03,2,1
9129,Resort Hotel,PRT,2016-11-03,2,1
9130,Resort Hotel,PRT,2016-11-03,2,1
9131,Resort Hotel,PRT,2016-11-03,2,1
9132,Resort Hotel,PRT,2016-11-03,2,1
9133,Resort Hotel,PRT,2016-11-03,2,1
9134,Resort Hotel,PRT,2016-11-03,2,1
9135,Resort Hotel,PRT,2016-11-03,2,1
9136,Resort Hotel,PRT,2016-11-03,2,1
9137,Resort Hotel,PRT,2016-11-03,2,1
9138,Resort Hotel,PRT,2016-11-03,2,4
9139,Resort Hotel,PRT,2016-11-03,2,5
9140,Resort Hotel,IRL,2016-11-03,2,7
9141,Resort Hotel,PRT,2016-11-03,2,10
9142,Resort Hotel,PRT,2016-11-04,2,1
9143,Resort Hotel,PRT,2016-11-04,2,1
9144,Resort Hotel,PRT,2016-11-04,2,2
9145,Resort Hotel,ESP,2016-11-04,2,2
9146,Resort Hotel,GBR,2016-11-04,2,2
9147,Resort Hotel,ESP,2016-11-04,2,2
9148,Resort Hotel,GBR,2016-11-04,2,3
9149,Resort Hotel,PRT,2016-11-04,2,3
9150,Resort Hotel,ESP,2016-11-05,2,1
9151,Resort Hotel,BRA,2016-11-05,2,2
9152,Resort Hotel,PRT,2016-11-05,2,2
9153,Resort Hotel,PRT,2016-11-05,2,2
9154,Resort Hotel,PRT,2016-11-05,2,2
9155,Resort Hotel,PRT,2016-11-05,2,2
9156,Resort Hotel,PRT,2016-11-05,2,3
9157,Resort Hotel,PRT,2016-11-05,2,3
9158,Resort Hotel,PRT,2016-11-05,2,3
9159,Resort Hotel,FRA,2016-11-05,2,3
9160,Resort Hotel,PRT,2016-11-05,2,3
9161,Resort Hotel,PRT,2016-11-05,2,3
9162,Resort Hotel,PRT,2016-11-05,2,3
9163,Resort Hotel,PRT,2016-11-05,2,3
9164,Resort Hotel,GBR,2016-11-05,2,3
9165,Resort Hotel,PRT,2016-11-05,2,3
9166,Resort Hotel,PRT,2016-11-05,2,3
9167,Resort Hotel,PRT,2016-11-05,2,3
9168,Resort Hotel,PRT,2016-11-05,2,3
9169,Resort Hotel,PRT,2016-11-05,2,3
9170,Resort Hotel,FRA,2016-11-05,2,3
9171,Resort Hotel,PRT,2016-11-05,2,3
9172,Resort Hotel,PRT,2016-11-05,2,3
9173,Resort Hotel,PRT,2016-11-05,2,3
9174,Resort Hotel,PRT,2016-11-05,2,3
9175,Resort Hotel,GBR,2016-11-05,2,7
9176,Resort Hotel,PRT,2016-11-05,2,7
9177,Resort Hotel,GBR,2016-11-05,2,7
9178,Resort Hotel,PRT,2016-11-05,2,7
9179,Resort Hotel,PRT,2016-11-06,2,1
9180,Resort Hotel,PRT,2016-11-06,2,1
9181,Resort Hotel,SWE,2016-11-06,2,2
9182,Resort Hotel,GBR,2016-11-06,2,5
9183,Resort Hotel,PRT,2016-11-06,2,6
9184,Resort Hotel,GBR,2016-11-06,2,7
9185,Resort Hotel,NLD,2016-11-06,2,8
9186,Resort Hotel,NLD,2016-11-06,2,7
9187,Resort Hotel,PRT,2016-11-07,1,1
9188,Resort Hotel,PRT,2016-11-07,1,1
9189,Resort Hotel,NLD,2016-11-07,2,1
9190,Resort Hotel,IRL,2016-11-07,2,3
9191,Resort Hotel,PRT,2016-11-07,2,5
9192,Resort Hotel,PRT,2016-11-07,2,5
9193,Resort Hotel,PRT,2016-11-07,2,6
9194,Resort Hotel,PRT,2016-11-07,2,7
9195,Resort Hotel,PRT,2016-11-08,1,3
9196,Resort Hotel,GRC,2016-11-08,2,3
9197,Resort Hotel,GRC,2016-11-08,1,3
9198,Resort Hotel,FRA,2016-11-08,2,3
9199,Resort Hotel,LVA,2016-11-08,2,4
9200,Resort Hotel,PRT,2016-11-08,2,6
9201,Resort Hotel,FRA,2016-11-08,2,7
9202,Resort Hotel,DEU,2016-11-08,2,15
9203,Resort Hotel,PRT,2016-11-09,1,1
9204,Resort Hotel,DEU,2016-11-09,2,6
9205,Resort Hotel,ESP,2016-11-10,2,1
9206,Resort Hotel,PRT,2016-11-10,3,3
9207,Resort Hotel,GBR,2016-11-10,2,3
9208,Resort Hotel,GBR,2016-11-10,2,3
9209,Resort Hotel,PRT,2016-11-10,4,3
9210,Resort Hotel,GBR,2016-11-10,2,5
9211,Resort Hotel,GBR,2016-11-10,2,5
9212,Resort Hotel,PRT,2016-11-10,2,5
9213,Resort Hotel,GBR,2016-11-10,2,5
9214,Resort Hotel,GBR,2016-11-10,2,5
9215,Resort Hotel,GBR,2016-11-10,2,4
9216,Resort Hotel,GBR,2016-11-10,2,5
9217,Resort Hotel,GBR,2016-11-10,2,5
9218,Resort Hotel,GBR,2016-11-10,2,5
9219,Resort Hotel,PRT,2016-11-10,2,7
9220,Resort Hotel,GBR,2016-11-11,1,2
9221,Resort Hotel,GBR,2016-11-11,1,2
9222,Resort Hotel,GBR,2016-11-11,1,2
9223,Resort Hotel,ESP,2016-11-11,2,2
9224,Resort Hotel,ESP,2016-11-11,2,2
9225,Resort Hotel,ESP,2016-11-11,2,3
9226,Resort Hotel,CHE,2016-11-11,2,4
9227,Resort Hotel,ITA,2016-11-11,2,4
9228,Resort Hotel,PRT,2016-11-11,2,4
9229,Resort Hotel,BRA,2016-11-11,1,5
9230,Resort Hotel,PRT,2016-11-11,2,6
9231,Resort Hotel,GBR,2016-11-11,2,8
9232,Resort Hotel,ESP,2016-11-12,4,1
9233,Resort Hotel,ESP,2016-11-12,2,1
9234,Resort Hotel,ESP,2016-11-12,2,1
9235,Resort Hotel,COL,2016-11-12,2,1
9236,Resort Hotel,COL,2016-11-12,2,1
9237,Resort Hotel,ESP,2016-11-12,2,3
9238,Resort Hotel,PRT,2016-11-12,2,3
9239,Resort Hotel,PRT,2016-11-12,2,4
9240,Resort Hotel,GBR,2016-11-12,2,4
9241,Resort Hotel,PRT,2016-11-12,2,4
9242,Resort Hotel,PRT,2016-11-12,2,4
9243,Resort Hotel,GBR,2016-11-12,2,5
9244,Resort Hotel,IRL,2016-11-12,2,5
9245,Resort Hotel,IRL,2016-11-12,2,6
9246,Resort Hotel,GBR,2016-11-12,2,7
9247,Resort Hotel,SWE,2016-11-12,1,30
9248,Resort Hotel,SWE,2016-11-12,1,30
9249,Resort Hotel,PRT,2016-11-14,3,1
9250,Resort Hotel,BRA,2016-11-14,2,1
9251,Resort Hotel,PRT,2016-11-14,1,2
9252,Resort Hotel,PRT,2016-11-14,1,2
9253,Resort Hotel,ESP,2016-11-14,2,4
9254,Resort Hotel,PRT,2016-11-14,2,4
9255,Resort Hotel,GBR,2016-11-14,2,8
9256,Resort Hotel,DEU,2016-11-14,1,10
9257,Resort Hotel,GBR,2016-11-15,2,4
9258,Resort Hotel,FRA,2016-11-16,2,1
9259,Resort Hotel,ROU,2016-11-16,2,2
9260,Resort Hotel,PRT,2016-11-16,1,2
9261,Resort Hotel,BRA,2016-11-17,2,1
9262,Resort Hotel,ESP,2016-11-17,2,3
9263,Resort Hotel,IRL,2016-11-17,2,3
9264,Resort Hotel,PRT,2016-11-17,2,4
9265,Resort Hotel,PRT,2016-11-17,2,4
9266,Resort Hotel,IRL,2016-11-17,2,4
9267,Resort Hotel,PRT,2016-11-17,2,4
9268,Resort Hotel,PRT,2016-11-17,2,4
9269,Resort Hotel,GBR,2016-11-17,2,4
9270,Resort Hotel,FRA,2016-11-17,2,5
9271,Resort Hotel,SWE,2016-11-17,2,7
9272,Resort Hotel,FIN,2016-11-17,1,7
9273,Resort Hotel,PRT,2016-11-18,2,1
9274,Resort Hotel,PRT,2016-11-18,2,2
9275,Resort Hotel,ESP,2016-11-18,2,2
9276,Resort Hotel,PRT,2016-11-18,2,2
9277,Resort Hotel,ESP,2016-11-18,2,2
9278,Resort Hotel,PRT,2016-11-18,2,2
9279,Resort Hotel,PRT,2016-11-18,2,2
9280,Resort Hotel,PRT,2016-11-18,2,3
9281,Resort Hotel,PRT,2016-11-18,1,7
9282,Resort Hotel,GBR,2016-11-18,2,7
9283,Resort Hotel,PRT,2016-11-19,2,2
9284,Resort Hotel,PRT,2016-11-19,2,2
9285,Resort Hotel,GBR,2016-11-19,2,5
9286,Resort Hotel,ESP,2016-11-19,2,7
9287,Resort Hotel,GBR,2016-11-19,2,7
9288,Resort Hotel,CN,2016-11-20,1,3
9289,Resort Hotel,GBR,2016-11-20,2,6
9290,Resort Hotel,GBR,2016-11-21,4,1
9291,Resort Hotel,PRT,2016-11-21,3,1
9292,Resort Hotel,FRA,2016-11-21,2,2
9293,Resort Hotel,CZE,2016-11-21,2,4
9294,Resort Hotel,GBR,2016-11-21,2,4
9295,Resort Hotel,PRT,2016-11-21,1,4
9296,Resort Hotel,PRT,2016-11-21,2,5
9297,Resort Hotel,PRT,2016-11-21,2,5
9298,Resort Hotel,GBR,2016-11-21,2,6
9299,Resort Hotel,PRT,2016-11-22,2,1
9300,Resort Hotel,PRT,2016-11-22,1,1
9301,Resort Hotel,PRT,2016-11-22,1,1
9302,Resort Hotel,JEY,2016-11-22,2,8
9303,Resort Hotel,PRT,2016-11-23,1,1
9304,Resort Hotel,PRT,2016-11-23,1,1
9305,Resort Hotel,PRT,2016-11-23,2,1
9306,Resort Hotel,PRT,2016-11-23,2,1
9307,Resort Hotel,ISR,2016-11-23,1,4
9308,Resort Hotel,GBR,2016-11-23,2,7
9309,Resort Hotel,GBR,2016-11-24,2,3
9310,Resort Hotel,PRT,2016-11-24,2,3
9311,Resort Hotel,GBR,2016-11-24,2,3
9312,Resort Hotel,PRT,2016-11-24,2,3
9313,Resort Hotel,ARE,2016-11-24,1,3
9314,Resort Hotel,PRT,2016-11-24,2,3
9315,Resort Hotel,GBR,2016-11-24,2,4
9316,Resort Hotel,GBR,2016-11-25,2,1
9317,Resort Hotel,GBR,2016-11-25,1,2
9318,Resort Hotel,PRT,2016-11-25,2,2
9319,Resort Hotel,GBR,2016-11-25,2,2
9320,Resort Hotel,GBR,2016-11-25,2,3
9321,Resort Hotel,SWE,2016-11-25,4,3
9322,Resort Hotel,ESP,2016-11-25,2,3
9323,Resort Hotel,PRT,2016-11-25,4,3
9324,Resort Hotel,DEU,2016-11-26,2,1
9325,Resort Hotel,PRT,2016-11-26,4,1
9326,Resort Hotel,PRT,2016-11-26,4,2
9327,Resort Hotel,PRT,2016-11-26,2,3
9328,Resort Hotel,PRT,2016-11-26,2,3
9329,Resort Hotel,PRT,2016-11-26,2,3
9330,Resort Hotel,PRT,2016-11-26,2,3
9331,Resort Hotel,PRT,2016-11-26,2,3
9332,Resort Hotel,PRT,2016-11-26,2,3
9333,Resort Hotel,PRT,2016-11-26,2,3
9334,Resort Hotel,PRT,2016-11-26,2,3
9335,Resort Hotel,PRT,2016-11-26,2,3
9336,Resort Hotel,PRT,2016-11-26,2,3
9337,Resort Hotel,PRT,2016-11-26,2,3
9338,Resort Hotel,PRT,2016-11-26,2,3
9339,Resort Hotel,PRT,2016-11-26,2,3
9340,Resort Hotel,PRT,2016-11-26,2,3
9341,Resort Hotel,PRT,2016-11-26,2,3
9342,Resort Hotel,PRT,2016-11-26,2,3
9343,Resort Hotel,BEL,2016-11-26,2,7
9344,Resort Hotel,BEL,2016-11-26,2,7
9345,Resort Hotel,PRT,2016-11-26,2,7
9346,Resort Hotel,PRT,2016-11-27,2,1
9347,Resort Hotel,DEU,2016-11-27,1,2
9348,Resort Hotel,IRL,2016-11-27,1,3
9349,Resort Hotel,ESP,2016-11-27,2,5
9350,Resort Hotel,ESP,2016-11-28,1,1
9351,Resort Hotel,PRT,2016-11-28,1,4
9352,Resort Hotel,GBR,2016-11-29,2,1
9353,Resort Hotel,PRT,2016-11-29,2,2
9354,Resort Hotel,PRT,2016-11-29,2,2
9355,Resort Hotel,PRT,2016-11-29,2,2
9356,Resort Hotel,PRT,2016-11-29,2,2
9357,Resort Hotel,PRT,2016-11-29,2,2
9358,Resort Hotel,SWE,2016-11-29,1,3
9359,Resort Hotel,PRT,2016-11-29,2,6
9360,Resort Hotel,PRT,2016-11-30,1,1
9361,Resort Hotel,PRT,2016-11-30,2,1
9362,Resort Hotel,LUX,2016-11-30,2,3
9363,Resort Hotel,PRT,2016-11-30,2,7
9364,Resort Hotel,PRT,2016-11-30,2,2
9365,Resort Hotel,LUX,2016-11-30,2,3
9366,Resort Hotel,PRT,2016-12-01,1,2
9367,Resort Hotel,ITA,2016-12-01,2,1
9368,Resort Hotel,PRT,2016-12-01,2,2
9369,Resort Hotel,PRT,2016-12-01,2,3
9370,Resort Hotel,USA,2016-12-01,2,4
9371,Resort Hotel,USA,2016-12-01,2,4
9372,Resort Hotel,IRL,2016-12-01,2,3
9373,Resort Hotel,PRT,2016-12-02,2,2
9374,Resort Hotel,ESP,2016-12-02,2,2
9375,Resort Hotel,PRT,2016-12-02,2,2
9376,Resort Hotel,PRT,2016-12-02,2,2
9377,Resort Hotel,PRT,2016-12-02,1,2
9378,Resort Hotel,PRT,2016-12-03,2,1
9379,Resort Hotel,PRT,2016-12-03,2,1
9380,Resort Hotel,PRT,2016-12-03,2,1
9381,Resort Hotel,PRT,2016-12-03,2,1
9382,Resort Hotel,PRT,2016-12-03,2,1
9383,Resort Hotel,PRT,2016-12-03,2,1
9384,Resort Hotel,PRT,2016-12-03,2,1
9385,Resort Hotel,PRT,2016-12-03,2,1
9386,Resort Hotel,PRT,2016-12-03,2,1
9387,Resort Hotel,PRT,2016-12-03,2,1
9388,Resort Hotel,PRT,2016-12-03,2,1
9389,Resort Hotel,PRT,2016-12-03,2,1
9390,Resort Hotel,PRT,2016-12-03,2,3
9391,Resort Hotel,PRT,2016-12-03,2,3
9392,Resort Hotel,PRT,2016-12-03,2,3
9393,Resort Hotel,PRT,2016-12-03,2,3
9394,Resort Hotel,PRT,2016-12-03,2,3
9395,Resort Hotel,PRT,2016-12-03,2,3
9396,Resort Hotel,PRT,2016-12-03,2,3
9397,Resort Hotel,PRT,2016-12-03,2,3
9398,Resort Hotel,PRT,2016-12-03,2,3
9399,Resort Hotel,PRT,2016-12-03,2,3
9400,Resort Hotel,PRT,2016-12-03,2,3
9401,Resort Hotel,PRT,2016-12-03,2,3
9402,Resort Hotel,PRT,2016-12-03,2,3
9403,Resort Hotel,PRT,2016-12-03,2,3
9404,Resort Hotel,PRT,2016-12-03,2,3
9405,Resort Hotel,PRT,2016-12-03,2,3
9406,Resort Hotel,PRT,2016-12-03,2,3
9407,Resort Hotel,PRT,2016-12-03,2,3
9408,Resort Hotel,PRT,2016-12-03,2,3
9409,Resort Hotel,PRT,2016-12-03,2,3
9410,Resort Hotel,PRT,2016-12-03,2,3
9411,Resort Hotel,PRT,2016-12-03,2,3
9412,Resort Hotel,PRT,2016-12-03,2,3
9413,Resort Hotel,PRT,2016-12-03,2,3
9414,Resort Hotel,PRT,2016-12-03,2,3
9415,Resort Hotel,PRT,2016-12-03,2,3
9416,Resort Hotel,PRT,2016-12-03,2,3
9417,Resort Hotel,PRT,2016-12-03,2,3
9418,Resort Hotel,PRT,2016-12-03,2,3
9419,Resort Hotel,PRT,2016-12-03,2,3
9420,Resort Hotel,PRT,2016-12-04,2,4
9421,Resort Hotel,PRT,2016-12-05,2,3
9422,Resort Hotel,PRT,2016-12-05,2,3
9423,Resort Hotel,ESP,2016-12-05,2,3
9424,Resort Hotel,PRT,2016-12-05,1,3
9425,Resort Hotel,PRT,2016-12-05,2,3
9426,Resort Hotel,PRT,2016-12-05,2,3
9427,Resort Hotel,PRT,2016-12-05,2,3
9428,Resort Hotel,PRT,2016-12-05,2,3
9429,Resort Hotel,ESP,2016-12-05,2,4
9430,Resort Hotel,ITA,2016-12-05,2,5
9431,Resort Hotel,PRT,2016-12-05,2,5
9432,Resort Hotel,PRT,2016-12-06,2,1
9433,Resort Hotel,ESP,2016-12-06,2,1
9434,Resort Hotel,ESP,2016-12-06,4,2
9435,Resort Hotel,ESP,2016-12-06,2,3
9436,Resort Hotel,ESP,2016-12-06,2,3
9437,Resort Hotel,ESP,2016-12-06,2,4
9438,Resort Hotel,USA,2016-12-06,2,5
9439,Resort Hotel,PRT,2016-12-07,3,4
9440,Resort Hotel,PRT,2016-12-07,2,4
9441,Resort Hotel,PRT,2016-12-07,2,4
9442,Resort Hotel,PRT,2016-12-07,2,4
9443,Resort Hotel,GBR,2016-12-07,2,5
9444,Resort Hotel,GBR,2016-12-07,2,5
9445,Resort Hotel,ESP,2016-12-08,1,1
9446,Resort Hotel,GGY,2016-12-08,1,1
9447,Resort Hotel,PRT,2016-12-08,2,3
9448,Resort Hotel,ESP,2016-12-08,1,1
9449,Resort Hotel,PRT,2016-12-08,2,3
9450,Resort Hotel,PRT,2016-12-08,2,3
9451,Resort Hotel,PRT,2016-12-08,2,3
9452,Resort Hotel,PRT,2016-12-08,2,3
9453,Resort Hotel,PRT,2016-12-08,2,3
9454,Resort Hotel,PRT,2016-12-08,2,3
9455,Resort Hotel,PRT,2016-12-08,2,3
9456,Resort Hotel,PRT,2016-12-08,2,3
9457,Resort Hotel,PRT,2016-12-08,2,3
9458,Resort Hotel,PRT,2016-12-08,2,3
9459,Resort Hotel,ESP,2016-12-08,2,3
9460,Resort Hotel,ESP,2016-12-08,2,3
9461,Resort Hotel,GBR,2016-12-08,2,4
9462,Resort Hotel,IRL,2016-12-08,2,4
9463,Resort Hotel,NLD,2016-12-08,2,10
